sep=,
"Date","Open(QUSD1MFSR=X)","High(QUSD1MFSR=X)","Low(QUSD1MFSR=X)","Last(QUSD1MFSR=X)"
"9/9/2020","","","","0.15125"
"8/9/2020","","","","0.1555"
"7/9/2020","","","","0.15563"
"4/9/2020","","","","0.15425"
"3/9/2020","","","","0.15863"
"2/9/2020","","","","0.15475"
"1/9/2020","","","","0.15563"
"28/8/2020","","","","0.15675"
"27/8/2020","","","","0.15513"
"26/8/2020","","","","0.15638"
"25/8/2020","","","","0.17025"
"24/8/2020","","","","0.17425"
"21/8/2020","","","","0.17513"
"20/8/2020","","","","0.18325"
"19/8/2020","","","","0.17088"
"18/8/2020","","","","0.158"
"17/8/2020","","","","0.16138"
"14/8/2020","","","","0.1515"
"13/8/2020","","","","0.16188"
"12/8/2020","","","","0.158"
"11/8/2020","","","","0.16413"
"10/8/2020","","","","0.16825"
"7/8/2020","","","","0.16338"
"6/8/2020","","","","0.15538"
"5/8/2020","","","","0.1535"
"4/8/2020","","","","0.14925"
"3/8/2020","","","","0.157"
"31/7/2020","","","","0.15488"
"30/7/2020","","","","0.15563"
"29/7/2020","","","","0.16113"
"28/7/2020","","","","0.16688"
"27/7/2020","","","","0.16625"
"24/7/2020","","","","0.17263"
"23/7/2020","","","","0.17163"
"22/7/2020","","","","0.179"
"21/7/2020","","","","0.17575"
"20/7/2020","","","","0.17563"
"17/7/2020","","","","0.17988"
"16/7/2020","","","","0.18675"
"15/7/2020","","","","0.18088"
"14/7/2020","","","","0.17663"
"13/7/2020","","","","0.17475"
"10/7/2020","","","","0.17538"
"9/7/2020","","","","0.17825"
"8/7/2020","","","","0.18825"
"7/7/2020","","","","0.1825"
"6/7/2020","","","","0.16588"
"3/7/2020","","","","0.16263"
"2/7/2020","","","","0.16375"
"1/7/2020","","","","0.16625"
"30/6/2020","","","","0.16225"
"29/6/2020","","","","0.171"
"26/6/2020","","","","0.17825"
"25/6/2020","","","","0.18363"
"24/6/2020","","","","0.1795"
"23/6/2020","","","","0.1845"
"22/6/2020","","","","0.18475"
"19/6/2020","","","","0.19013"
"18/6/2020","","","","0.19"
"17/6/2020","","","","0.19388"
"16/6/2020","","","","0.19375"
"15/6/2020","","","","0.19388"
"12/6/2020","","","","0.19513"
"11/6/2020","","","","0.18475"
"10/6/2020","","","","0.1905"
"9/6/2020","","","","0.18788"
"8/6/2020","","","","0.17663"
"5/6/2020","","","","0.18013"
"4/6/2020","","","","0.17525"
"3/6/2020","","","","0.17363"
"2/6/2020","","","","0.17875"
"1/6/2020","","","","0.17813"
"29/5/2020","","","","0.1825"
"28/5/2020","","","","0.17263"
"27/5/2020","","","","0.17363"
"26/5/2020","","","","0.1695"
"22/5/2020","","","","0.17375"
"21/5/2020","","","","0.16825"
"20/5/2020","","","","0.173"
"19/5/2020","","","","0.17088"
"18/5/2020","","","","0.17075"
"15/5/2020","","","","0.17238"
"14/5/2020","","","","0.18213"
"13/5/2020","","","","0.18363"
"12/5/2020","","","","0.18388"
"11/5/2020","","","","0.19088"
"7/5/2020","","","","0.198"
"6/5/2020","","","","0.22163"
"5/5/2020","","","","0.24725"
"4/5/2020","","","","0.26275"
"1/5/2020","","","","0.30338"
"30/4/2020","","","","0.32963"
"29/4/2020","","","","0.37013"
"28/4/2020","","","","0.40363"
"27/4/2020","","","","0.43763"
"24/4/2020","","","","0.44088"
"23/4/2020","","","","0.48725"
"22/4/2020","","","","0.56975"
"21/4/2020","","","","0.62463"
"20/4/2020","","","","0.66738"
"17/4/2020","","","","0.67275"
"16/4/2020","","","","0.71825"
"15/4/2020","","","","0.75075"
"14/4/2020","","","","0.79413"
"9/4/2020","","","","0.814"
"8/4/2020","","","","0.82888"
"7/4/2020","","","","0.8635"
"6/4/2020","","","","0.92125"
"3/4/2020","","","","0.98513"
"2/4/2020","","","","0.98163"
"1/4/2020","","","","1.01625"
"31/3/2020","","","","0.99288"
"30/3/2020","","","","0.9845"
"27/3/2020","","","","0.98938"
"26/3/2020","","","","0.94088"
"25/3/2020","","","","0.95913"
"24/3/2020","","","","0.92488"
"23/3/2020","","","","0.94663"
"20/3/2020","","","","0.9285"
"19/3/2020","","","","0.92363"
"18/3/2020","","","","0.77288"
"17/3/2020","","","","0.75"
"16/3/2020","","","","0.61163"
"13/3/2020","","","","0.80013"
"12/3/2020","","","","0.70463"
"11/3/2020","","","","0.79663"
"10/3/2020","","","","0.81138"
"9/3/2020","","","","0.72488"
"6/3/2020","","","","0.86263"
"5/3/2020","","","","1.00513"
"4/3/2020","","","","1.01625"
"3/3/2020","","","","1.37675"
"2/3/2020","","","","1.35575"
"28/2/2020","","","","1.51525"
"27/2/2020","","","","1.58113"
"26/2/2020","","","","1.60338"
"25/2/2020","","","","1.61263"
"24/2/2020","","","","1.61613"
"21/2/2020","","","","1.62675"
"20/2/2020","","","","1.62888"
"19/2/2020","","","","1.63938"
"18/2/2020","","","","1.647"
"17/2/2020","","","","1.64675"
"14/2/2020","","","","1.65825"
"13/2/2020","","","","1.6585"
"12/2/2020","","","","1.65013"
"11/2/2020","","","","1.65275"
"10/2/2020","","","","1.65788"
"7/2/2020","","","","1.66525"
"6/2/2020","","","","1.67088"
"5/2/2020","","","","1.66963"
"4/2/2020","","","","1.66625"
"3/2/2020","","","","1.66775"
"31/1/2020","","","","1.66188"
"30/1/2020","","","","1.655"
"29/1/2020","","","","1.64525"
"28/1/2020","","","","1.65"
"27/1/2020","","","","1.64925"
"24/1/2020","","","","1.6595"
"23/1/2020","","","","1.66088"
"22/1/2020","","","","1.65938"
"21/1/2020","","","","1.6595"
"20/1/2020","","","","1.65338"
"17/1/2020","","","","1.65438"
"16/1/2020","","","","1.65775"
"15/1/2020","","","","1.669"
"14/1/2020","","","","1.66963"
"13/1/2020","","","","1.67625"
"10/1/2020","","","","1.67663"
"9/1/2020","","","","1.68363"
"8/1/2020","","","","1.67713"
"7/1/2020","","","","1.699"
"6/1/2020","","","","1.69213"
"3/1/2020","","","","1.71425"
"2/1/2020","","","","1.73438"
"31/12/2019","","","","1.7625"
"30/12/2019","","","","1.78088"
"27/12/2019","","","","1.79938"
"24/12/2019","","","","1.80475"
"23/12/2019","","","","1.792"
"20/12/2019","","","","1.77988"
"19/12/2019","","","","1.78513"
"18/12/2019","","","","1.76463"
"17/12/2019","","","","1.76388"
"16/12/2019","","","","1.74488"
"13/12/2019","","","","1.73738"
"12/12/2019","","","","1.73975"
"11/12/2019","","","","1.7405"
"10/12/2019","","","","1.73563"
"9/12/2019","","","","1.71763"
"6/12/2019","","","","1.71513"
"5/12/2019","","","","1.71013"
"4/12/2019","","","","1.71313"
"3/12/2019","","","","1.70363"
"2/12/2019","","","","1.69375"
"29/11/2019","","","","1.69713"
"28/11/2019","","","","1.7085"
"27/11/2019","","","","1.69113"
"26/11/2019","","","","1.70163"
"25/11/2019","","","","1.6995"
"22/11/2019","","","","1.70275"
"21/11/2019","","","","1.708"
"20/11/2019","","","","1.71563"
"19/11/2019","","","","1.72163"
"18/11/2019","","","","1.72363"
"15/11/2019","","","","1.73325"
"14/11/2019","","","","1.7625"
"13/11/2019","","","","1.76538"
"12/11/2019","","","","1.76163"
"11/11/2019","","","","1.76325"
"8/11/2019","","","","1.759"
"7/11/2019","","","","1.758"
"6/11/2019","","","","1.755"
"5/11/2019","","","","1.76988"
"4/11/2019","","","","1.771"
"1/11/2019","","","","1.77425"
"31/10/2019","","","","1.78488"
"30/10/2019","","","","1.78138"
"29/10/2019","","","","1.78588"
"28/10/2019","","","","1.79963"
"25/10/2019","","","","1.80488"
"24/10/2019","","","","1.80425"
"23/10/2019","","","","1.82275"
"22/10/2019","","","","1.82175"
"21/10/2019","","","","1.823"
"18/10/2019","","","","1.85025"
"17/10/2019","","","","1.84638"
"16/10/2019","","","","1.8775"
"15/10/2019","","","","1.88913"
"14/10/2019","","","","1.89075"
"11/10/2019","","","","1.9135"
"10/10/2019","","","","1.92125"
"9/10/2019","","","","1.92738"
"8/10/2019","","","","1.93875"
"7/10/2019","","","","1.94025"
"4/10/2019","","","","1.978"
"3/10/2019","","","","1.9895"
"2/10/2019","","","","1.99725"
"1/10/2019","","","","2.01088"
"30/9/2019","","","","2.01563"
"27/9/2019","","","","2.0315"
"26/9/2019","","","","2.0435"
"25/9/2019","","","","2.05363"
"24/9/2019","","","","2.04588"
"23/9/2019","","","","2.01838"
"20/9/2019","","","","2.0365"
"19/9/2019","","","","2.04588"
"18/9/2019","","","","2.04425"
"17/9/2019","","","","2.057"
"16/9/2019","","","","2.04088"
"13/9/2019","","","","2.02475"
"12/9/2019","","","","2.0275"
"11/9/2019","","","","2.03588"
"10/9/2019","","","","2.03863"
"9/9/2019","","","","2.0495"
"6/9/2019","","","","2.049"
"5/9/2019","","","","2.04213"
"4/9/2019","","","","2.05725"
"3/9/2019","","","","2.06688"
"2/9/2019","","","","2.08188"
"30/8/2019","","","","2.089"
"29/8/2019","","","","2.10025"
"28/8/2019","","","","2.112"
"27/8/2019","","","","2.11588"
"23/8/2019","","","","2.1395"
"22/8/2019","","","","2.14525"
"21/8/2019","","","","2.16663"
"20/8/2019","","","","2.17"
"19/8/2019","","","","2.16863"
"16/8/2019","","","","2.17213"
"15/8/2019","","","","2.182"
"14/8/2019","","","","2.19738"
"13/8/2019","","","","2.19513"
"12/8/2019","","","","2.19525"
"9/8/2019","","","","2.19425"
"8/8/2019","","","","2.20088"
"7/8/2019","","","","2.21125"
"6/8/2019","","","","2.21275"
"5/8/2019","","","","2.223"
"2/8/2019","","","","2.2285"
"1/8/2019","","","","2.24413"
"31/7/2019","","","","2.22425"
"30/7/2019","","","","2.22975"
"29/7/2019","","","","2.23438"
"26/7/2019","","","","2.237"
"25/7/2019","","","","2.24113"
"24/7/2019","","","","2.26175"
"23/7/2019","","","","2.266"
"22/7/2019","","","","2.26913"
"19/7/2019","","","","2.26113"
"18/7/2019","","","","2.2715"
"17/7/2019","","","","2.29788"
"16/7/2019","","","","2.30038"
"15/7/2019","","","","2.31413"
"12/7/2019","","","","2.332"
"11/7/2019","","","","2.325"
"10/7/2019","","","","2.36913"
"9/7/2019","","","","2.36863"
"8/7/2019","","","","2.37938"
"5/7/2019","","","","2.3665"
"4/7/2019","","","","2.36413"
"3/7/2019","","","","2.36"
"2/7/2019","","","","2.3795"
"1/7/2019","","","","2.38775"
"28/6/2019","","","","2.398"
"27/6/2019","","","","2.40238"
"26/6/2019","","","","2.40238"
"25/6/2019","","","","2.40413"
"24/6/2019","","","","2.40175"
"21/6/2019","","","","2.40438"
"20/6/2019","","","","2.40363"
"19/6/2019","","","","2.38338"
"18/6/2019","","","","2.38288"
"17/6/2019","","","","2.39025"
"14/6/2019","","","","2.38175"
"13/6/2019","","","","2.39425"
"12/6/2019","","","","2.40113"
"11/6/2019","","","","2.41063"
"10/6/2019","","","","2.41338"
"7/6/2019","","","","2.41213"
"6/6/2019","","","","2.41163"
"5/6/2019","","","","2.4185"
"4/6/2019","","","","2.42088"
"3/6/2019","","","","2.42988"
"31/5/2019","","","","2.4305"
"30/5/2019","","","","2.44"
"29/5/2019","","","","2.4385"
"28/5/2019","","","","2.42938"
"24/5/2019","","","","2.42813"
"23/5/2019","","","","2.42975"
"22/5/2019","","","","2.437"
"21/5/2019","","","","2.42963"
"20/5/2019","","","","2.436"
"17/5/2019","","","","2.44188"
"16/5/2019","","","","2.44063"
"15/5/2019","","","","2.43238"
"14/5/2019","","","","2.43763"
"13/5/2019","","","","2.43963"
"10/5/2019","","","","2.449"
"9/5/2019","","","","2.45338"
"8/5/2019","","","","2.45138"
"7/5/2019","","","","2.46275"
"3/5/2019","","","","2.46663"
"2/5/2019","","","","2.46713"
"1/5/2019","","","","2.48325"
"30/4/2019","","","","2.4805"
"29/4/2019","","","","2.48588"
"26/4/2019","","","","2.48313"
"25/4/2019","","","","2.4785"
"24/4/2019","","","","2.48338"
"23/4/2019","","","","2.47663"
"18/4/2019","","","","2.48088"
"17/4/2019","","","","2.48738"
"16/4/2019","","","","2.47975"
"15/4/2019","","","","2.47388"
"12/4/2019","","","","2.47738"
"11/4/2019","","","","2.47263"
"10/4/2019","","","","2.482"
"9/4/2019","","","","2.484"
"8/4/2019","","","","2.48125"
"5/4/2019","","","","2.47163"
"4/4/2019","","","","2.4735"
"3/4/2019","","","","2.47713"
"2/4/2019","","","","2.47938"
"1/4/2019","","","","2.49338"
"29/3/2019","","","","2.4945"
"28/3/2019","","","","2.5015"
"27/3/2019","","","","2.49863"
"26/3/2019","","","","2.4955"
"25/3/2019","","","","2.48975"
"22/3/2019","","","","2.49888"
"21/3/2019","","","","2.4855"
"20/3/2019","","","","2.49063"
"19/3/2019","","","","2.48675"
"18/3/2019","","","","2.48775"
"15/3/2019","","","","2.48175"
"14/3/2019","","","","2.48175"
"13/3/2019","","","","2.48375"
"12/3/2019","","","","2.48863"
"11/3/2019","","","","2.49888"
"8/3/2019","","","","2.4915"
"7/3/2019","","","","2.49275"
"6/3/2019","","","","2.49175"
"5/3/2019","","","","2.48088"
"4/3/2019","","","","2.483"
"1/3/2019","","","","2.48188"
"28/2/2019","","","","2.49038"
"27/2/2019","","","","2.48925"
"26/2/2019","","","","2.493"
"25/2/2019","","","","2.47913"
"22/2/2019","","","","2.48438"
"21/2/2019","","","","2.48988"
"20/2/2019","","","","2.48113"
"19/2/2019","","","","2.48225"
"18/2/2019","","","","2.48475"
"15/2/2019","","","","2.48038"
"14/2/2019","","","","2.48138"
"13/2/2019","","","","2.48875"
"12/2/2019","","","","2.49375"
"11/2/2019","","","","2.49788"
"8/2/2019","","","","2.50413"
"7/2/2019","","","","2.51688"
"6/2/2019","","","","2.51263"
"5/2/2019","","","","2.51225"
"4/2/2019","","","","2.51313"
"1/2/2019","","","","2.514"
"31/1/2019","","","","2.51375"
"30/1/2019","","","","2.50913"
"29/1/2019","","","","2.49888"
"28/1/2019","","","","2.50175"
"25/1/2019","","","","2.5"
"24/1/2019","","","","2.50188"
"23/1/2019","","","","2.51"
"22/1/2019","","","","2.519"
"21/1/2019","","","","2.51225"
"18/1/2019","","","","2.506"
"17/1/2019","","","","2.503"
"16/1/2019","","","","2.51325"
"15/1/2019","","","","2.5075"
"14/1/2019","","","","2.51006"
"11/1/2019","","","","2.50894"
"10/1/2019","","","","2.51419"
"9/1/2019","","","","2.51875"
"8/1/2019","","","","2.5155"
"7/1/2019","","","","2.51113"
"4/1/2019","","","","2.52056"
"3/1/2019","","","","2.51275"
"2/1/2019","","","","2.50713"
"31/12/2018","","","","2.50269"
"28/12/2018","","","","2.51988"
"27/12/2018","","","","2.52238"
"24/12/2018","","","","2.50563"
"21/12/2018","","","","2.50625"
"20/12/2018","","","","2.50375"
"19/12/2018","","","","2.47938"
"18/12/2018","","","","2.47013"
"17/12/2018","","","","2.46963"
"14/12/2018","","","","2.455"
"13/12/2018","","","","2.45513"
"12/12/2018","","","","2.44013"
"11/12/2018","","","","2.43238"
"10/12/2018","","","","2.4205"
"7/12/2018","","","","2.40019"
"6/12/2018","","","","2.38694"
"5/12/2018","","","","2.38325"
"4/12/2018","","","","2.3795"
"3/12/2018","","","","2.37888"
"30/11/2018","","","","2.34694"
"29/11/2018","","","","2.34925"
"28/11/2018","","","","2.34463"
"27/11/2018","","","","2.34931"
"26/11/2018","","","","2.33675"
